Loc_0,Loc_1,Loc_2,ID,PathID,NodeIndex,ContinentID,Flags,Delay,ArrivalEventID,DepartureEventID
-9231.04296875,-249.80523681641,153.25814819336,512,13,9,0,0,0,0,0
-9115.017578125,-320.21475219727,144.74250793457,513,13,10,0,0,0,0,0
-8984.970703125,-310.88552856445,150.06857299805,514,13,11,0,0,0,0,0
-8761.8125,-406.55654907227,154.29098510742,515,13,12,0,0,0,0,0
-8644.484375,-484.15420532227,156.79776000977,516,13,13,0,0,0,0,0
-8543.9736328125,-488.51995849609,156.03779602051,517,13,14,0,0,0,0,0
-8434.869140625,-407.2265625,156.21827697754,518,13,15,0,0,0,0,0
-8332.49609375,-383.06118774414,156.97213745117,519,13,16,0,0,0,0,0
-8272.1494140625,-396.35211181641,184.27787780762,520,13,17,0,0,0,0,0
-8236.6435546875,-435.64172363281,216.90742492676,521,13,18,0,0,0,0,0
-8182.3505859375,-514.2529296875,222.15454101563,522,13,19,0,0,0,0,0
-4822.8149414062,-1157.9858398438,503.24197387695,650,16,0,0,0,0,0,0
-4823.5219726562,-1155.26171875,503.82211303711,651,16,1,0,0,0,0,0
-4825.8911132812,-1144.9376220703,508.17535400391,652,16,2,0,0,0,0,0
-4830.3310546875,-1124.6943359375,517.99298095703,653,16,3,0,0,0,0,0
-4839.8422851562,-1077.6422119141,543.52130126953,654,16,4,0,0,0,0,0
-4867.1948242188,-1047.9916992188,550.96569824219,655,16,5,0,0,0,0,0
-4889.3466796875,-1032.1046142578,548.74285888672,656,16,6,0,0,0,0,0
-4921.5483398438,-1008.3809814453,544.85375976563,657,16,7,0,0,0,0,0
-4947.0454101562,-972.20202636719,540.65985107422,658,16,8,0,0,0,0,0
-4951.9404296875,-919.93774414063,543.60272216797,659,16,9,0,0,0,0,0
-4973.1860351562,-894.0537109375,543.60308837891,660,16,10,0,0,0,0,0
-4990.4418945312,-871.01800537109,529.63110351563,661,16,11,0,0,0,0,0
-5020.9599609375,-834.34332275391,505.48599243164,662,16,12,0,0,0,0,0
-5064.6811523438,-798.7744140625,507.12710571289,663,16,13,0,0,0,0,0
-5123.6479492188,-795.64636230469,511.12661743164,664,16,14,0,0,0,0,0
-5200.6596679688,-812.11004638672,530.87823486328,665,16,15,0,0,0,0,0
-5220.0830078125,-1011.7913208008,514.19805908203,666,16,16,0,0,0,0,0
-5481.033203125,-1210.7974853516,506.6614074707,667,16,17,0,0,0,0,0
-5561.82421875,-1500.1723632812,436.52453613281,668,16,18,0,0,0,0,0
-5527.74609375,-1692.451171875,407.06921386719,669,16,19,0,0,0,0,0
-5506.4809570312,-1765.9029541016,405.53790283203,670,16,20,0,0,0,0,0
-5521.470703125,-1917.2137451172,409.13339233398,671,16,21,0,0,0,0,0
-5569.6586914062,-1999.0638427734,416.37252807617,672,16,22,0,0,0,0,0
-5557.5400390625,-2089.7355957031,416.96176147461,673,16,23,0,0,0,0,0
-5426.4165039062,-2932.763671875,349.24887084961,741,15,0,0,0,0,0,0
-5429.109375,-2933.1337890625,350.36264038086,742,15,1,0,0,0,0,0
-5469.8076171875,-2926.4282226562,361.17007446289,743,15,2,0,0,0,0,0
-5512.3193359375,-2850.4838867188,374.77676391602,744,15,3,0,0,0,0,0
-5460.9296875,-2741.3012695312,412.17459106445,745,15,4,0,0,0,0,0
-5500.6762695312,-2647.1213378906,469.40121459961,746,15,5,0,0,0,0,0
-5505.0258789062,-2569.8488769531,486.55874633789,747,15,6,0,0,0,0,0
-5514.4702148438,-2437.6838378906,432.47958374023,748,15,7,0,0,0,0,0
-5543.6362304688,-2295.7329101562,501.95611572266,749,15,8,0,0,0,0,0
-5506.1459960938,-2210.201171875,492.0908203125,750,15,9,0,0,0,0,0
-5532.4204101562,-2134.4189453125,433.31240844727,751,15,10,0,0,0,0,0
-5587.4262695312,-2064.8103027344,404.37261962891,752,15,11,0,0,0,0,0
-5601.0258789062,-1978.1369628906,404.37261962891,753,15,12,0,0,0,0,0
-5610.9516601562,-1856.2037353516,413.07186889648,754,15,13,0,0,0,0,0
-5641.1030273438,-1791.6755371094,407.13092041016,755,15,14,0,0,0,0,0
-5656.5576171875,-1747.2359619141,417.27896118164,756,15,15,0,0,0,0,0
-5657.33984375,-1648.2611083984,439.14346313477,757,15,16,0,0,0,0,0
-5686.9116210938,-1582.4383544922,403.20425415039,758,15,17,0,0,0,0,0
-5667.7978515625,-1473.7606201172,417.95678710938,759,15,18,0,0,0,0,0
-5650.8549804688,-1341.4428710938,423.27166748047,760,15,19,0,0,0,0,0
-5549.443359375,-1189.8825683594,467.91760253906,761,15,20,0,0,0,0,0
-5318.5532226562,-1129.4729003906,509.30609130859,762,15,21,0,0,0,0,0
-5205.4448242188,-971.02862548828,519.55548095703,763,15,22,0,0,0,0,0
-5158.66796875,-827.09112548828,513.1943359375,764,15,23,0,0,0,0,0
-5077.3110351562,-791.47637939453,503.94424438477,765,15,24,0,0,0,0,0
-5020.4228515625,-836.15441894531,504.89907836914,766,15,25,0,0,0,0,0
-4987.564453125,-875.93096923828,527.12713623047,767,15,26,0,0,0,0,0
-4964.46875,-901.55419921875,543.12750244141,768,15,27,0,0,0,0,0
-4947.6381835938,-916.23937988281,543.12750244141,769,15,28,0,0,0,0,0
-4886.2431640625,-937.86437988281,539.47247314453,770,15,29,0,0,0,0,0
-4870.3725585938,-964.69708251953,544.91821289063,771,15,30,0,0,0,0,0
-4858.5014648438,-994.763671875,548.14019775391,772,15,31,0,0,0,0,0
-4845.4721679688,-1024.7830810547,550.25170898438,773,15,32,0,0,0,0,0
-4822.1430664062,-1054.1665039062,546.05596923828,774,15,33,0,0,0,0,0
-4783.1240234375,-1065.9339599609,534.16778564453,775,15,34,0,0,0,0,0
-4746.2373046875,-1095.9527587891,525.27911376953,776,15,35,0,0,0,0,0
-4754.16015625,-1138.4637451172,523.8076171875,777,15,36,0,0,0,0,0
-4798.13671875,-1150.0157470703,512.90893554688,778,15,37,0,0,0,0,0
-4822.3989257812,-1156.9136962891,503.43643188477,779,15,38,0,0,0,0,0
-3791.0551757812,-782.97833251953,10.07857131958,838,17,0,0,0,0,0,0
-3789.6281738281,-780.6923828125,10.90923213959,839,17,1,0,0,0,0,0
-3778.6027832031,-761.94598388672,15.81648731232,840,17,2,0,0,0,0,0
-3791.8364257812,-734.87878417969,19.49963188171,841,17,3,0,0,0,0,0
-3825.61328125,-735.94403076172,22.84724235535,842,17,4,0,0,0,0,0
-3855.6032714844,-754.44970703125,23.88370132446,843,17,5,0,0,0,0,0
-3885.4262695312,-783.16723632813,26.41345214844,844,17,6,0,0,0,0,0
-3903.9152832031,-846.63604736328,27.97297286987,845,17,7,0,0,0,0,0
-3956.0524902344,-893.18115234375,41.26480865479,846,17,8,0,0,0,0,0
-4050.8762207031,-921.65972900391,117.60814666748,847,17,9,0,0,0,0,0
-4116.5209960938,-942.04309082031,175.7075958252,848,17,10,0,0,0,0,0
-4259.8344726562,-973.39312744141,305.76965332031,849,17,11,0,0,0,0,0
-4411.2094726562,-961.51745605469,499.6416015625,850,17,12,0,0,0,0,0
-4566.7055664062,-900.11779785156,663.55450439453,851,17,13,0,0,0,0,0
-4660.2182617188,-934.17602539063,778.86016845703,852,17,14,0,0,0,0,0
-4732.1625976562,-915.474609375,832.18780517578,853,17,15,0,0,0,0,0
-4827.9350585938,-838.64770507813,812.70391845703,854,17,16,0,0,0,0,0
-4893.294921875,-765.93804931641,752.81732177734,855,17,17,0,0,0,0,0
-4970.4418945312,-665.70733642578,627.05639648438,856,17,18,0,0,0,0,0
-5051.37109375,-709.35272216797,553.18389892578,857,17,19,0,0,0,0,0
-5046.45703125,-786.47283935547,511.11758422852,858,17,20,0,0,0,0,0
-5019.8032226562,-834.07366943359,506.17346191406,859,17,21,0,0,0,0,0
-4986.8852539062,-874.9423828125,527.12750244141,860,17,22,0,0,0,0,0
-4965.8115234375,-901.88580322266,543.12750244141,861,17,23,0,0,0,0,0
-4946.4931640625,-917.49719238281,543.12750244141,862,17,24,0,0,0,0,0
-4893.0883789062,-926.392578125,538.79797363281,863,17,25,0,0,0,0,0
-4870.443359375,-967.23352050781,544.72332763672,864,17,26,0,0,0,0,0
-4822.8530273438,-1157.9025878906,502.96420288086,895,18,0,0,0,0,0,0
-4823.4267578125,-1155.1882324219,503.7666015625,896,18,1,0,0,0,0,0
-4825.73828125,-1144.5908203125,508.66665649414,897,18,2,0,0,0,0,0
-4833.9301757812,-1111.7047119141,524.29864501953,898,18,3,0,0,0,0,0
-4839.6899414062,-1077.6905517578,543.49401855469,899,18,4,0,0,0,0,0
-4867.2270507812,-1048.0227050781,550.9658203125,900,18,5,0,0,0,0,0
-4889.341796875,-1032.1214599609,548.77337646484,901,18,6,0,0,0,0,0
-4921.5766601562,-1008.3364868164,544.85473632813,902,18,7,0,0,0,0,0
-4947.0551757812,-972.28753662109,540.79864501953,903,18,8,0,0,0,0,0
-4957.8305664062,-914.54156494141,543.60272216797,904,18,9,0,0,0,0,0
-4965.453125,-902.14245605469,543.60272216797,905,18,10,0,0,0,0,0
-4986.9853515625,-875.72442626953,527.60272216797,906,18,11,0,0,0,0,0
-5021.375,-832.98486328125,507.3193359375,907,18,12,0,0,0,0,0
-5059.0234375,-804.52569580078,507.12750244141,908,18,13,0,0,0,0,0
-5123.1220703125,-793.11492919922,507.88858032227,909,18,14,0,0,0,0,0
-5193.4594726562,-822.6494140625,495.75726318359,910,18,15,0,0,0,0,0
-5298.6118164062,-894.36267089844,478.25186157227,911,18,16,0,0,0,0,0
-5494.4814453125,-1071.8286132812,440.98428344727,912,18,17,0,0,0,0,0
-5552.7978515625,-1187.3695068359,469.87115478516,913,18,18,0,0,0,0,0
-5586.8671875,-1369.5938720703,472.61599731445,914,18,19,0,0,0,0,0
1570.1079101562,269.7434387207,-41.96379852295,1046,20,0,0,0,0,0,0
1562.9841308594,249.12705993652,-38.78810501099,1047,20,1,0,0,0,0,0
1578.6936035156,219.09239196777,-31.56586456299,1048,20,2,0,0,0,0,0
1607.923828125,219.57481384277,-28.73255157471,1049,20,3,0,0,0,0,0
1631.9294433594,239.06158447266,-29.73257064819,1050,20,4,0,0,0,0,0
1663.2556152344,239.22401428223,-33.76033782959,1051,20,5,0,0,0,0,0
1733.5914306641,243.1487121582,-40.09366226196,1052,20,6,0,0,0,0,0
1751.1082763672,264.22384643555,-42.12143325806,1053,20,7,0,0,0,0,0
1744.2164306641,293.52505493164,-44.37144470215,1054,20,8,0,0,0,0,0
1719.7464599609,327.51095581055,-42.12141799927,1055,20,9,0,0,0,0,0
1685.9274902344,365.20394897461,-26.17697525024,1056,20,10,0,0,0,0,0
1683.5505371094,386.51290893555,1.87858104706,1057,20,11,0,0,0,0,0
1702.8138427734,420.57373046875,5.87858104706,1058,20,12,0,0,0,0,0
1726.5599365234,474.24301147461,1.87858104706,1059,20,13,0,0,0,0,0
1710.8028564453,513.14044189453,-2.1214261055,1060,20,14,0,0,0,0,0
1683.16796875,546.09796142578,-2.1214261055,1061,20,15,0,0,0,0,0
1681.4992675781,590.87048339844,1.87857401371,1062,20,16,0,0,0,0,0
1687.6431884766,623.93243408203,17.87858009338,1063,20,17,0,0,0,0,0
1658.9008789062,645.47143554688,33.87858200073,1064,20,18,0,0,0,0,0
1616.7741699219,645.34704589844,49.87858200073,1065,20,19,0,0,0,0,0
471.68109130859,1533.87890625,133.93600463867,1066,21,0,0,0,0,0,0
460.47158813477,1527.9088134766,134.97691345215,1067,21,1,0,0,0,0,0
406.59631347656,1497.4158935547,143.31958007813,1068,21,2,0,0,0,0,0
364.82998657227,1462.3385009766,132.74557495117,1069,21,3,0,0,0,0,0
302.97027587891,1432.0711669922,134.87715148926,1070,21,4,0,0,0,0,0
259.20449829102,1382.6884765625,145.67665100098,1071,21,5,0,0,0,0,0
268.37805175781,1310.2174072266,121.21543884277,1072,21,6,0,0,0,0,0
398.80392456055,1234.3726806641,95.08587646484,1073,21,7,0,0,0,0,0
553.41375732422,1233.421875,94.47909545898,1074,21,8,0,0,0,0,0
639.10528564453,1210.5646972656,100.51979064941,1075,21,9,0,0,0,0,0
737.17156982422,1219.1351318359,69.97562408447,1076,21,10,0,0,0,0,0
883.10614013672,1200.6644287109,65.69716644287,1077,21,11,0,0,0,0,0
991.46649169922,1194.1086425781,72.12757873535,1078,21,12,0,0,0,0,0
1071.1170654297,1163.4833984375,56.45109939575,1079,21,13,0,0,0,0,0
1130.9346923828,1132.5533447266,56.25313568115,1080,21,14,0,0,0,0,0
-10515.575195312,-1259.3927001953,42.81134796143,1086,22,0,0,0,0,0,0
-10516.590820312,-1253.8046875,43.21012496948,1087,22,1,0,0,0,0,0
-10519.291992188,-1240.8729248047,46.78358078003,1088,22,2,0,0,0,0,0
-10516.987304688,-1184.7730712891,69.9575881958,1089,22,3,0,0,0,0,0
-10450.896484375,-1142.1844482422,95.50003051758,1090,22,4,0,0,0,0,0
-10255.723632812,-1084.4768066406,100.32061767578,1091,22,5,0,0,0,0,0
-10046.133789062,-948.89477539063,115.13694000244,1092,22,6,0,0,0,0,0
-9922.9501953125,-785.43743896484,107.90286254883,1093,22,7,0,0,0,0,0
-9855.638671875,-631.22387695313,103.3512802124,1094,22,8,0,0,0,0,0
-9602.6259765625,-509.51065063477,141.59298706055,1095,22,9,0,0,0,0,0
-9452.083984375,-360.12533569336,149.31979370117,1096,22,10,0,0,0,0,0
-9458.1142578125,-166.12489318848,124.52188873291,1097,22,11,0,0,0,0,0
-9342.8916015625,98.96180725098,147.62796020508,1098,22,12,0,0,0,0,0
-9153.4931640625,200.50117492676,160.17715454102,1099,22,13,0,0,0,0,0
-9035.158203125,378.94448852539,156.64617919922,1100,22,14,0,0,0,0,0
-8917.5048828125,416.34857177734,136.25875854492,1101,22,15,0,0,0,0,0
-8851.64453125,497.27523803711,111.32702636719,1103,23,0,0,0,0,0,0
-8853.6259765625,495.19543457031,111.68161773682,1104,23,1,0,0,0,0,0
-8868.9150390625,483.54330444336,113.56423950195,1105,23,2,0,0,0,0,0
-8935.17578125,445.58441162109,131.06324768066,1106,23,3,0,0,0,0,0
-9022.703125,498.4404296875,139.07662963867,1107,23,4,0,0,0,0,0
-9109.6435546875,472.95541381836,151.30522155762,1108,23,5,0,0,0,0,0
-9305.39453125,378.99447631836,159.50714111328,1109,23,6,0,0,0,0,0
-9594.63671875,278.39047241211,132.00657653809,1110,23,7,0,0,0,0,0
-9860.46484375,281.31265258789,113.29118347168,1111,23,8,0,0,0,0,0
-10052.25390625,292.43826293945,100.46936035156,1112,23,9,0,0,0,0,0
-10172.6640625,221.59141540527,98.86500549316,1113,23,10,0,0,0,0,0
-10354.073242188,202.45671081543,86.05411529541,1114,23,11,0,0,0,0,0
-10441.747070312,206.1350402832,85.55906677246,1115,23,12,0,0,0,0,0
-10612.765625,98.94097137451,103.93002319336,1116,23,13,0,0,0,0,0
-10805.896484375,-181.73762512207,106.59567260742,1117,23,14,0,0,0,0,0
-10886.678710938,-507.96615600586,120.52506256104,1118,23,15,0,0,0,0,0
-10624.873046875,-740.53723144531,148.88414001465,1119,23,16,0,0,0,0,0
-10569.756835938,-1030.830078125,132.20274353027,1120,23,17,0,0,0,0,0
-10523.438476562,-1186.3898925781,68.1482925415,1121,23,18,0,0,0,0,0
-10515.848632812,-1261.7932128906,45.11687850952,1122,23,19,0,0,0,0,0
-0.37760400772,-860.45745849609,60.02574539185,1124,24,0,0,0,0,0,0
-1.03320300579,-857.6025390625,60.88112258911,1125,24,1,0,0,0,0,0
-1.38709902763,-841.89916992188,64.47019195557,1126,24,2,0,0,0,0,0
4.40733480453,-830.16644287109,66.25354766846,1127,24,3,0,0,0,0,0
53.33702468872,-788.54992675781,73.15132141113,1128,24,4,0,0,0,0,0
122.33896636963,-754.60784912109,74.70036315918,1129,24,5,0,0,0,0,0
186.05122375488,-725.05065917969,100.73222351074,1130,24,6,0,0,0,0,0
280.57510375977,-651.51257324219,135.81567382813,1131,24,7,0,0,0,0,0
351.29806518555,-608.74664306641,158.0676574707,1132,24,8,0,0,0,0,0
419.52224731445,-621.03692626953,173.26602172852,1133,24,9,0,0,0,0,0
497.83334350586,-602.34320068359,181.9214630127,1134,24,10,0,0,0,0,0
554.89172363281,-584.15667724609,191.88218688965,1135,24,11,0,0,0,0,0
615.74652099609,-531.77398681641,188.22624206543,1136,24,12,0,0,0,0,0
627.92297363281,-457.01400756836,175.4315032959,1137,24,13,0,0,0,0,0
626.69879150391,-375.22299194336,162.47543334961,1138,24,14,0,0,0,0,0
665.6513671875,-343.27462768555,156.19609069824,1139,24,15,0,0,0,0,0
721.22222900391,-340.92556762695,146.84074401856,1140,24,16,0,0,0,0,0
756.37860107422,-318.47711181641,143.67080688477,1141,24,17,0,0,0,0,0
782.830078125,-298.18728637695,159.62705993652,1142,24,18,0,0,0,0,0
851.556640625,-254.82432556152,167.45706176758,1143,24,19,0,0,0,0,0
932.12976074219,-254.00900268555,149.10890197754,1144,24,20,0,0,0,0,0
1037.7110595703,-269.09918212891,60.49486541748,1145,24,21,0,0,0,0,0
1089.9848632812,-243.18501281738,41.80907821655,1146,24,22,0,0,0,0,0
1208.3374023438,-250.23252868652,42.36194610596,1147,24,23,0,0,0,0,0
1307.939453125,-109.23274993897,74.78879547119,1148,24,24,0,0,0,0,0
1305.6871337891,264.33062744141,65.71748352051,1149,24,25,0,0,0,0,0
1463.3687744141,469.41091918945,76.44553375244,1150,24,26,0,0,0,0,0
1674.7838134766,490.55062866211,66.79844665527,1151,24,27,0,0,0,0,0
1840.5825195312,506.38616943359,61.81950759888,1152,24,28,0,0,0,0,0
-713.52227783203,-513.64538574219,27.61734771729,1181,26,0,0,0,0,0,0
-713.3681640625,-517.45257568359,27.89797401428,1182,26,1,0,0,0,0,0
-725.30236816406,-597.63427734375,38.84602355957,1183,26,2,0,0,0,0,0
-747.56329345703,-650.24810791016,51.22470855713,1184,26,3,0,0,0,0,0
-885.41729736328,-652.81604003906,39.10292816162,1185,26,4,0,0,0,0,0
-1066.6441650391,-674.27227783203,27.62460517883,1186,26,5,0,0,0,0,0
-1231.0247802734,-801.8505859375,27.1462097168,1187,26,6,0,0,0,0,0
-1322.564453125,-885.85296630859,23.87349891663,1188,26,7,0,0,0,0,0
-1423.822265625,-959.17913818359,24.91076850891,1189,26,8,0,0,0,0,0
-1535.2446289062,-1002.6049804688,13.94668769836,1190,26,9,0,0,0,0,0
-1640.8392333984,-1061.5411376953,10.31608390808,1191,26,10,0,0,0,0,0
-1803.6326904297,-1141.3947753906,6.17449998856,1192,26,11,0,0,0,0,0
-2619.3781738281,-1157.962890625,3.50208902359,1193,26,12,0,0,0,0,0
-2852.6025390625,-1019.383605957,18.76927375793,1194,26,13,0,0,0,0,0
-2955.4812011719,-921.7041015625,24.28442001343,1195,26,14,0,0,0,0,0
-3118.9465332031,-918.232421875,32.52438354492,1196,26,15,0,0,0,0,0
-3341.4064941406,-986.64324951172,24.24614334106,1197,26,16,0,0,0,0,0
-3801.7895507812,-1080.2221679688,38.08187484741,1198,26,17,0,0,0,0,0
-3986.9753417969,-1074.9291992188,142.0086517334,1199,26,18,0,0,0,0,0
-4088.1740722656,-1054.9360351562,228.97808837891,1200,26,19,0,0,0,0,0
-4227.6938476562,-1118.9697265625,332.1921081543,1201,26,20,0,0,0,0,0
-4445.828125,-1059.0053710938,637.29290771484,1202,26,21,0,0,0,0,0
-4534.9814453125,-1011.3817749023,700.09014892578,1203,26,22,0,0,0,0,0
-4638.6704101562,-1018.2061767578,801.78558349609,1204,26,23,0,0,0,0,0
-4819.9516601562,-1021.0786743164,902.32562255859,1205,26,24,0,0,0,0,0
-4912.197265625,-987.01477050781,824.09991455078,1206,26,25,0,0,0,0,0
-5023.0415039062,-966.89202880859,724.08923339844,1207,26,26,0,0,0,0,0
